,index_id1,index_id2,value,comment1,comment2,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
25025,107541,65629.0,-0.9412977690376234,107541,65629,每万人采摘园相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.523448499222594,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3723103057757644
25038,107466,65629.0,-0.8224118660597927,107466,65629,每万人古玩字画店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3228630905095183,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3723103057757644
25040,107428,65629.0,-0.6205720166122808,107428,65629,每万人甜品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3228612183836064,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3723103057757644
25043,107355,65629.0,-0.9302345029074104,107355,65629,每万人汽车充电站相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3218418151379455,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3723103057757644
25044,107452,65629.0,-0.8834585741623485,107452,65629,每万人旧货市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3105567838074276,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3723103057757644
25093,107504,65629.0,0.6816694144939962,107504,65629,每万人人才市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3088981445045362,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3723103057757644
30127,107541,65610.0,-0.9395633174919416,107541,65610,每万人采摘园相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.523448499222594,社会安全近12个月议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.540953625081646
30140,107466,65610.0,-0.8453547765171473,107466,65610,每万人古玩字画店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3228630905095183,社会安全近12个月议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.540953625081646
30142,107428,65610.0,-0.6791024244832218,107428,65610,每万人甜品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3228612183836064,社会安全近12个月议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.540953625081646
30145,107355,65610.0,-0.9005581126471186,107355,65610,每万人汽车充电站相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3218418151379455,社会安全近12个月议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.540953625081646
30146,107452,65610.0,-0.8923909939550598,107452,65610,每万人旧货市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3105567838074276,社会安全近12个月议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.540953625081646
30195,107504,65610.0,0.660679843428914,107504,65610,每万人人才市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3088981445045362,社会安全近12个月议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.540953625081646
37194,107541,65611.0,-0.923485463965731,107541,65611,每万人采摘园相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.523448499222594,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.5543444409841171
37207,107466,65611.0,-0.8340538032059739,107466,65611,每万人古玩字画店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3228630905095183,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.5543444409841171
37208,107428,65611.0,-0.684816489656033,107428,65611,每万人甜品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3228612183836064,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.5543444409841171
37211,107355,65611.0,-0.8918779449728906,107355,65611,每万人汽车充电站相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3218418151379455,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.5543444409841171
