,index_id1,index_id2,value,comment1,comment2,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
10765,65633,56565.0,-0.5444263810992346,65633,56565,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.5205047318611987,生活服务；事务所；律师事务所；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.4328358208955223
11261,65632,56565.0,-0.5808187099257669,65632,56565,生态环境近12个月议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.5309973045822103,生活服务；事务所；律师事务所；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.4328358208955223
91973,65633,56531.0,-0.8651625615116492,65633,56531,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.5205047318611987,购物服务；专卖店；宠物用品店；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.3402061855670103
92567,65632,56531.0,-0.8944387123546665,65632,56531,生态环境近12个月议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.5309973045822103,购物服务；专卖店；宠物用品店；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.3402061855670103
152395,65633,56507.0,-0.7531005109484478,65633,56507,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.5205047318611987,购物服务；综合市场；旧货市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.4814814814814814
152990,65632,56507.0,-0.7902279631157357,65632,56507,生态环境近12个月议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.5309973045822103,购物服务；综合市场；旧货市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.4814814814814814
173355,107555,27.0,-0.5457394334712666,107555,27,每万人骨科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4173535362253355,民众垃圾污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,1.0
173473,56638,27.0,-0.5327785225586245,56638,27,医疗保健服务；专科医院；骨科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.4285714285714285,民众垃圾污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,1.0
173595,107555,15.0,-0.5457394334712666,107555,15,每万人骨科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4173535362253355,官媒垃圾治理网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,1.0
173713,56638,15.0,-0.5327785225586245,56638,15,医疗保健服务；专科医院；骨科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.4285714285714285,官媒垃圾治理网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,1.0
185816,107498,42385.0,-0.5387548555356401,107498,42385,每万人律师事务所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4348801159154712,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.5207975249226539
185825,107499,42385.0,-0.5017618342554074,107499,42385,每万人会计师事务所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3010197335219497,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.5207975249226539
186116,56565,42385.0,-0.5387892675097127,56565,42385,生活服务；事务所；律师事务所；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.4328358208955223,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.5207975249226539
