,index_id1,index_id2,value,comment1,comment2,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
17370,107471,65633.0,0.6985050270474888,107471,65633,每万人音像店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6659962685617232,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.7454545454545455
17375,107553,65633.0,0.5738986313325125,107553,65633,每万人眼科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3334400419073672,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.7454545454545455
17376,107621,65633.0,0.7401314360520529,107621,65633,每万人机场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3334400419073672,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.7454545454545455
17377,107481,65633.0,0.8753333982905225,107481,65633,每万人旅行社相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3087183069138948,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.7454545454545455
17382,107476,65633.0,-0.8790753793245543,107476,65633,每万人宠物用品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.666603604718004,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.7454545454545455
17386,107585,65633.0,-0.9192739128081068,107585,65633,每万人寺庙道观相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3846148679283303,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.7454545454545455
17387,107355,65633.0,-0.8741022222684798,107355,65633,每万人汽车充电站相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3344037041611271,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.7454545454545455
17389,107533,65633.0,-0.8881841239164348,107533,65633,每万人酒吧相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4999154137902807,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.7454545454545455
17390,107526,65633.0,-0.8773843244557332,107526,65633,每万人游泳馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4999072285343199,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.7454545454545455
17392,107482,65633.0,-0.869640734137227,107482,65633,每万人信息咨询中心相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3340059254004297,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.7454545454545455
