,index_id1,index_id2,value,comment1,comment2,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
40494,65628,56606.0,-0.696180170434078,65628,56606,过去12个月区域级社会安全事件影响力,f,舆情,社会安全,ValueOntology.QUANTITY,1.0,体育休闲服务；运动场馆；跆拳道场馆；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.3061224489795918
40580,65631,56606.0,-0.5238070388906265,65631,56606,社会安全连续12个月加权每万人常住人口负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY_PER_CAPITA,0.3205287649163861,体育休闲服务；运动场馆；跆拳道场馆；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.3061224489795918
40613,65626,56606.0,-0.6038863547196925,65626,56606,过去12个月区域级社会安全事件数,f,舆情,社会安全,ValueOntology.QUANTITY,1.0,体育休闲服务；运动场馆；跆拳道场馆；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.3061224489795918
40688,65638,56606.0,-0.7978330016706685,65638,56606,生态环境连续12个月加权每万人常住人口负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY_PER_CAPITA,0.4235177030362638,体育休闲服务；运动场馆；跆拳道场馆；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.3061224489795918
40997,65616,56606.0,-0.6711047472146845,65616,56606,过去12个月区域级社会安全事件负面影响力,f,舆情,社会安全,ValueOntology.QUANTITY,1.0,体育休闲服务；运动场馆；跆拳道场馆；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.3061224489795918
41019,65637,56606.0,-0.8187742117998347,65637,56606,生态环境连续12个月加权每万人常住人口议论数,f,舆情,生态安全,ValueOntology.QUANTITY_PER_CAPITA,0.3716839929544649,体育休闲服务；运动场馆；跆拳道场馆；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.3061224489795918
50616,107541,54.0,-0.5860773652891382,107541,54,每万人采摘园相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4263168406718111,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
50617,107432,54.0,-0.5245362065091634,107432,54,每万人普通商场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3976829069909309,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
50625,107476,54.0,-0.6376101381892817,107476,54,每万人宠物用品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3018240100759126,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
50630,107561,54.0,-0.6148917449153044,107561,54,每万人疾病预防机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3308795500173656,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
50641,107506,54.0,-0.6210488548136528,107506,54,每万人电力营业厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3308795500173656,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
50660,107557,54.0,-0.6725305677959273,107557,54,每万人妇科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3308795500173656,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
50666,107354,54.0,-0.7460280448013497,107354,54,每万人二手车交易相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3308812442290912,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
50932,56573,54.0,-0.6215424371364894,56573,54,生活服务；电力营业厅；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.3333333333333333,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
50955,56641,54.0,-0.6731650865322637,56641,54,医疗保健服务；专科医院；妇科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.3333333333333333,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
50959,56624,54.0,-0.5864312714758473,56624,54,体育休闲服务；休闲场所；采摘园；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.4285714285714285,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
50964,56645,54.0,-0.6164721509110155,56645,54,医疗保健服务；疾病预防机构；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.3333333333333333,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
50976,56172,54.0,-0.5251362252003831,56172,54,购物服务；商场；普通商场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.4,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
51033,56531,54.0,-0.6379550917824472,56531,54,购物服务；专卖店；宠物用品店；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.3023255813953488,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
51105,56214,54.0,-0.7463668361715221,56214,54,汽车服务；二手车交易；此类数据总个数,f,POI,汽车服务,ValueOntology.QUANTITY,0.3333333333333333,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
51264,107541,45.0,-0.5860773652891382,107541,45,每万人采摘园相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4263168406718111,官媒空气污染治理网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4403369672943509
