,index_id1,index_id2,value,comment1,comment2,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
40591,65629,56590.0,0.7835148149941831,65629,56590,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155,体育休闲服务；运动场馆；网球场；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.391304347826087
61814,107367,65629.0,0.9056462912611212,107367,65629,每万人起亚汽车销售相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5022452220579376,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61838,107522,65629.0,0.7837608176456141,107522,65629,每万人网球场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3927107007294058,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61842,107637,65629.0,0.8004473040114383,107637,65629,每万人证券公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3863110811038905,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61843,107468,65629.0,0.8818212572197186,107468,65629,每万人钟表店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4517353556872535,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61844,107349,65629.0,0.9056462912611212,107349,65629,每万人汽车服务加气站相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5022452220579376,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61846,107471,65629.0,0.7454217363299577,107471,65629,每万人音像店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4969731075527361,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61848,107494,65629.0,0.8457450746237642,107494,65629,每万人中国电信营业厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3310394979239972,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61849,107516,65629.0,0.6944502130815078,107516,65629,每万人婴儿服务场所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3297493075453134,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61855,107484,65629.0,0.85526750792697,107484,65629,每万人飞机票代售点相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3360058442151401,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61857,107369,65629.0,-0.815992337779019,107369,65629,每万人货车销售相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4995176617885512,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61863,107431,65629.0,-0.8177141779309753,107431,65629,每万人购物中心相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.332758691458359,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61870,107456,65629.0,-0.7002861924673909,107456,65629,每万人水产海鲜市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3226087770361372,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61871,107551,65629.0,-0.8411702968773218,107551,65629,每万人整形美容相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3573842785265484,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61873,107476,65629.0,-0.8420885133687727,107476,65629,每万人宠物用品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4368991290473197,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61876,107478,65629.0,-0.7646429351364536,107478,65629,每万人土特产专卖店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.330653425727113,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61880,107524,65629.0,-0.9236350212337436,107524,65629,每万人足球场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3306615426846006,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
61881,107492,65629.0,-0.7084453462003348,107492,65629,每万人物流仓储场地相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3306615426846006,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3415358506576155
84523,107367,112.0,0.6743468746437841,107367,112,每万人起亚汽车销售相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5022452220579376,重特大群体性事件和刑事治安案网络热度数,f,舆情,网络热度,ValueOntology.SCORE,0.6389008284515928
84532,56267,112.0,0.6720574475032957,56267,112,汽车销售；起亚特约销售；此类数据总个数,f,POI,汽车服务,ValueOntology.QUANTITY,0.5,重特大群体性事件和刑事治安案网络热度数,f,舆情,网络热度,ValueOntology.SCORE,0.6389008284515928
84547,107522,112.0,0.6915684548572667,107522,112,每万人网球场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3927107007294058,重特大群体性事件和刑事治安案网络热度数,f,舆情,网络热度,ValueOntology.SCORE,0.6389008284515928
84549,107637,112.0,0.5107500090173698,107637,112,每万人证券公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3863110811038905,重特大群体性事件和刑事治安案网络热度数,f,舆情,网络热度,ValueOntology.SCORE,0.6389008284515928
84550,107468,112.0,0.5741951812908759,107468,112,每万人钟表店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4517353556872535,重特大群体性事件和刑事治安案网络热度数,f,舆情,网络热度,ValueOntology.SCORE,0.6389008284515928
84551,107349,112.0,0.6743468746437841,107349,112,每万人汽车服务加气站相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5022452220579376,重特大群体性事件和刑事治安案网络热度数,f,舆情,网络热度,ValueOntology.SCORE,0.6389008284515928
84555,107471,112.0,0.595527461796217,107471,112,每万人音像店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4969731075527361,重特大群体性事件和刑事治安案网络热度数,f,舆情,网络热度,ValueOntology.SCORE,0.6389008284515928
84557,107494,112.0,0.612904723647899,107494,112,每万人中国电信营业厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3310394979239972,重特大群体性事件和刑事治安案网络热度数,f,舆情,网络热度,ValueOntology.SCORE,0.6389008284515928
84558,107516,112.0,0.5137597866717741,107516,112,每万人婴儿服务场所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3297493075453134,重特大群体性事件和刑事治安案网络热度数,f,舆情,网络热度,ValueOntology.SCORE,0.6389008284515928
84563,107484,112.0,0.6027101100510122,107484,112,每万人飞机票代售点相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3360058442151401,重特大群体性事件和刑事治安案网络热度数,f,舆情,网络热度,ValueOntology.SCORE,0.6389008284515928
