,index_id1,index_id2,value,comment1,comment2,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
15510,65607,56626.0,-0.7425670189553467,65607,56626,过去12个月全国级社会安全事件负面影响力,f,舆情,社会安全,ValueOntology.QUANTITY,1.0,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
15517,65613,56626.0,0.5922135173180855,65613,56626,社会安全每万人常住人口议论数,f,舆情,社会安全,ValueOntology.QUANTITY_PER_CAPITA,0.5552963422989206,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
15522,65621,56626.0,-0.7501355163120734,65621,56626,过去12个月省域级社会安全事件负面影响力,f,舆情,社会安全,ValueOntology.QUANTITY,0.7965801269301869,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
15589,65628,56626.0,-0.7827857642804065,65628,56626,过去12个月区域级社会安全事件影响力,f,舆情,社会安全,ValueOntology.QUANTITY,0.768850261199205,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
15635,65619,56626.0,-0.7514397412440262,65619,56626,过去12个月省域级社会安全事件影响力,f,舆情,社会安全,ValueOntology.QUANTITY,0.8268765168700899,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
15694,65626,56626.0,-0.8092677996805121,65626,56626,过去12个月区域级社会安全事件数,f,舆情,社会安全,ValueOntology.QUANTITY,0.7777777777777778,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
15806,65623,56626.0,-0.7766494224357254,65623,56626,过去12个月全国级社会安全事件数,f,舆情,社会安全,ValueOntology.QUANTITY,1.0,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
15941,65617,56626.0,-0.7327716675995569,65617,56626,过去12个月省域级社会安全事件数,f,舆情,社会安全,ValueOntology.QUANTITY,0.75,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
16047,65609,56626.0,0.5852473039530237,65609,56626,社会安全议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.5521064301552107,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
16137,65638,56626.0,-0.5261579181183175,65638,56626,生态环境连续12个月加权每万人常住人口负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY_PER_CAPITA,0.3758050775027293,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
16172,65616,56626.0,-0.7811741231704744,65616,56626,过去12个月区域级社会安全事件负面影响力,f,舆情,社会安全,ValueOntology.QUANTITY,0.7426703410693571,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
16325,65629,56626.0,0.7673377562964895,65629,56626,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.332325827414236,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
16343,65630,56626.0,0.6869133499438679,65630,56626,当地民众对社会安全的议论中负面情绪抱怨强度,f,舆情,社会安全,ValueOntology.SCORE,0.3138364779874213,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
16477,65605,56626.0,-0.7413674296996835,65605,56626,过去12个月全国级社会安全事件影响力,f,舆情,社会安全,ValueOntology.QUANTITY,1.0,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5
46486,107489,42385.0,-0.6719740965609176,107489,42385,每万人公园景点售票处相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4905109767495088,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
46489,107338,42385.0,0.7839428351652219,107338,42385,每万人水上活动中心相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5093891850149737,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
46506,107586,42385.0,0.7379022456867821,107586,42385,每万人教堂相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3444900218939527,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
46508,107554,42385.0,0.6696294490960413,107554,42385,每万人耳鼻喉医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3322450788806891,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
46510,107483,42385.0,0.7549245448754526,107483,42385,每万人售票处相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3925619700874937,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
46520,107448,42385.0,0.6784384809891554,107448,42385,每万人宠物市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3508600499603639,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
46521,107535,42385.0,0.7186157379015925,107535,42385,每万人棋牌室相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3183761224389712,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
46522,107403,42385.0,0.5109505249956058,107403,42385,每万人意式菜品餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3318761104932827,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
46523,107516,42385.0,0.7302437674418998,107516,42385,每万人婴儿服务场所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3146303344110524,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
46907,56615,42385.0,0.7047940461458947,56615,42385,体育休闲服务；娱乐场所；棋牌室；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.311340206185567,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
46979,56545,42385.0,0.7438728373395105,56545,42385,生活服务；售票处；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.3819742489270386,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
47045,56585,42385.0,0.7163610670661869,56585,42385,生活服务；婴儿服务场所；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.3043478260869565,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
47233,56497,42385.0,0.6634077481708662,56497,42385,购物服务；花鸟鱼虫市场；宠物市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.3429602888086642,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
47240,56671,42385.0,0.7271646333062681,56671,42385,风景名胜；风景名胜；教堂；此类数据总个数,f,POI,风景名胜,ValueOntology.QUANTITY,0.3333333333333333,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
47432,56511,42385.0,-0.5677745801236859,56511,42385,购物服务；综合市场；水产海鲜市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.3091568449682683,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
47461,56636,42385.0,0.6594950000567041,56636,42385,医疗保健服务；专科医院；耳鼻喉医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.3333333333333333,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
47492,56626,42385.0,0.781987481702808,56626,42385,体育休闲服务；休闲场所；水上活动中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
47500,56551,42385.0,-0.6746808451102853,56551,42385,生活服务；售票处；公园景点售票处；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.5,【教育】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6789726922056453
47590,107489,42386.0,-0.6724868800758645,107489,42386,每万人公园景点售票处相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4905109767495088,【教育】类总议论数（月度）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6594982078853047
47592,107338,42386.0,0.7836694274252888,107338,42386,每万人水上活动中心相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5093891850149737,【教育】类总议论数（月度）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6594982078853047
47609,107586,42386.0,0.7373326275357354,107586,42386,每万人教堂相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3444900218939527,【教育】类总议论数（月度）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6594982078853047
47611,107554,42386.0,0.6702299406955157,107554,42386,每万人耳鼻喉医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3322450788806891,【教育】类总议论数（月度）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6594982078853047
47613,107483,42386.0,0.7545774143743226,107483,42386,每万人售票处相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3925619700874937,【教育】类总议论数（月度）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6594982078853047
47623,107448,42386.0,0.6782542561526579,107448,42386,每万人宠物市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3508600499603639,【教育】类总议论数（月度）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6594982078853047
47624,107535,42386.0,0.7186813464533359,107535,42386,每万人棋牌室相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3183761224389712,【教育】类总议论数（月度）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6594982078853047
47625,107403,42386.0,0.513093259334931,107403,42386,每万人意式菜品餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3318761104932827,【教育】类总议论数（月度）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.6594982078853047
