,index_id1,index_id2,value,comment1,comment2,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
41379,157618,107380.0,-0.536749221462124,157618,107380,空气质量同比改善率,f,环境,,ValueOntology.DIFF_RATE,0.4705318639195016,每万人浙江菜餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4320436933459152
42335,65613,56418.0,0.7170783239710502,65613,56418,社会安全每万人常住人口议论数,f,舆情,社会安全,ValueOntology.QUANTITY_PER_CAPITA,0.4838838707329894,餐饮服务；中餐厅；浙江菜；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.4285714285714285
42336,65608,56418.0,0.7073193740140841,65608,56418,社会安全负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.5686274509803921,餐饮服务；中餐厅；浙江菜；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.4285714285714285
42697,65609,56418.0,0.7171178400296508,65609,56418,社会安全议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.4829931972789115,餐饮服务；中餐厅；浙江菜；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.4285714285714285
43276,65603,56418.0,0.7073488506203418,65603,56418,社会安全每万人常住人口负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY_PER_CAPITA,0.5692261533455218,餐饮服务；中餐厅；浙江菜；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.4285714285714285
43285,157618,56418.0,-0.5470393832402579,157618,56418,空气质量同比改善率,f,环境,,ValueOntology.DIFF_RATE,0.4705318639195016,餐饮服务；中餐厅；浙江菜；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.4285714285714285
51321,107380,65603.0,0.7076871878111258,107380,65603,每万人浙江菜餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4320436933459152,社会安全每万人常住人口负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY_PER_CAPITA,0.5692261533455218
51325,107593,65603.0,-0.5815721983306144,107593,65603,每万人商住两用楼宇相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4967929931505702,社会安全每万人常住人口负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY_PER_CAPITA,0.5692261533455218
51957,107380,65608.0,0.7076438228954121,107380,65608,每万人浙江菜餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4320436933459152,社会安全负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.5686274509803921
51961,107593,65608.0,-0.5808266247157218,107593,65608,每万人商住两用楼宇相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4967929931505702,社会安全负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.5686274509803921
52594,107380,65613.0,0.7178877747170923,107380,65613,每万人浙江菜餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4320436933459152,社会安全每万人常住人口议论数,f,舆情,社会安全,ValueOntology.QUANTITY_PER_CAPITA,0.4838838707329894
52597,107428,65613.0,-0.5464244154422309,107428,65613,每万人甜品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3388416913873328,社会安全每万人常住人口议论数,f,舆情,社会安全,ValueOntology.QUANTITY_PER_CAPITA,0.4838838707329894
52599,107593,65613.0,-0.6321953393001603,107593,65613,每万人商住两用楼宇相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4967929931505702,社会安全每万人常住人口议论数,f,舆情,社会安全,ValueOntology.QUANTITY_PER_CAPITA,0.4838838707329894
52604,107478,65613.0,-0.5111340991437869,107478,65613,每万人土特产专卖店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3103478608093796,社会安全每万人常住人口议论数,f,舆情,社会安全,ValueOntology.QUANTITY_PER_CAPITA,0.4838838707329894
53183,157618,65613.0,-0.5307715019320883,157618,65613,空气质量同比改善率,f,环境,,ValueOntology.DIFF_RATE,0.4705318639195016,社会安全每万人常住人口议论数,f,舆情,社会安全,ValueOntology.QUANTITY_PER_CAPITA,0.4838838707329894
53271,107380,65609.0,0.717915883016749,107380,65609,每万人浙江菜餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4320436933459152,社会安全议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.4829931972789115
53274,107428,65609.0,-0.5460916681636945,107428,65609,每万人甜品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3388416913873328,社会安全议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.4829931972789115
53276,107593,65609.0,-0.6316277327495764,107593,65609,每万人商住两用楼宇相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4967929931505702,社会安全议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.4829931972789115
53281,107478,65609.0,-0.5115581133523214,107478,65609,每万人土特产专卖店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3103478608093796,社会安全议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.4829931972789115
53861,157618,65609.0,-0.5311683226637728,157618,65609,空气质量同比改善率,f,环境,,ValueOntology.DIFF_RATE,0.4705318639195016,社会安全议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.4829931972789115
58555,107500,35.0,0.5416876267854164,107500,35,每万人评估事务所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3870494864132251,民众水污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.7620627261761159
58558,107380,35.0,0.7651736698507235,107380,35,每万人浙江菜餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4320436933459152,民众水污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.7620627261761159
58559,107526,35.0,0.566907364440395,107526,35,每万人游泳馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4294414202203295,民众水污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.7620627261761159
58562,107593,35.0,-0.7076509641791053,107593,35,每万人商住两用楼宇相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4967929931505702,民众水污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.7620627261761159
59199,56597,35.0,0.5628673999978925,56597,35,体育休闲服务；运动场馆；游泳馆；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.4285714285714285,民众水污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.7620627261761159
59245,56418,35.0,0.7637522203080448,56418,35,餐饮服务；中餐厅；浙江菜；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.4285714285714285,民众水污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.7620627261761159
