,index_id1,index_id2,value,comment1,comment2,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
63180,65633,56414.0,-0.5752208905734735,65633,56414,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.5042735042735043,购物服务；专卖店；书店；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.4805194805194805
63875,65632,56414.0,-0.5397157017231469,65632,56414,生态环境近12个月议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.4307692307692308,购物服务；专卖店；书店；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.4805194805194805
128454,65633,56497.0,-0.700815742383106,65633,56497,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.5042735042735043,购物服务；花鸟鱼虫市场；宠物市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.391304347826087
129102,65632,56497.0,-0.674360521399816,65632,56497,生态环境近12个月议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.4307692307692308,购物服务；花鸟鱼虫市场；宠物市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.391304347826087
133278,65633,56469.0,-0.5207685858149748,65633,56469,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.5042735042735043,购物服务；便民商店/便利店；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.332427536231884
133376,65638,56469.0,-0.5284780504678425,65638,56469,生态环境连续12个月加权每万人常住人口负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY_PER_CAPITA,0.4988087446582351,购物服务；便民商店/便利店；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.332427536231884
140390,65633,56507.0,-0.6886372490766248,65633,56507,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.5042735042735043,购物服务；综合市场；旧货市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.3181818181818182
141039,65632,56507.0,-0.6566813563673597,65632,56507,生态环境近12个月议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.4307692307692308,购物服务；综合市场；旧货市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.3181818181818182
211343,65633,56431.0,0.6676765069963021,65633,56431,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.5042735042735043,餐饮服务；中餐厅；海鲜酒楼；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.6363636363636364
211438,65638,56431.0,0.7232955115488858,65638,56431,生态环境连续12个月加权每万人常住人口负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY_PER_CAPITA,0.4988087446582351,餐饮服务；中餐厅；海鲜酒楼；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.6363636363636364
211984,65637,56431.0,0.693797659269865,65637,56431,生态环境连续12个月加权每万人常住人口议论数,f,舆情,生态安全,ValueOntology.QUANTITY_PER_CAPITA,0.3450955276225864,餐饮服务；中餐厅；海鲜酒楼；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.6363636363636364
212014,65632,56431.0,0.6415872771583103,65632,56431,生态环境近12个月议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.4307692307692308,餐饮服务；中餐厅；海鲜酒楼；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.6363636363636364
213470,107401,26.0,0.5547935381098845,107401,26,每万人韩国料理相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4996887928825101,官媒水污染治理网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.5427090376380438
213471,107448,26.0,-0.6313602223793824,107448,26,每万人宠物市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3916502765631067,官媒水污染治理网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.5427090376380438
213474,107470,26.0,-0.6195296582048573,107470,26,每万人书店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4782630293813073,官媒水污染治理网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.5427090376380438
213476,107452,26.0,-0.6528133349584174,107452,26,每万人旧货市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3102171927032683,官媒水污染治理网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.5427090376380438
213477,107558,26.0,-0.6262926059473309,107558,26,每万人精神病医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3337074676394158,官媒水污染治理网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.5427090376380438
