,index_id1,index_id2,value,comment1,comment2,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
29665,107492,54.0,-0.8693078622456217,107492,54,每万人物流仓储场地相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6299890079303301,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
29669,107523,54.0,-0.578250893780257,107523,54,每万人篮球场馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3865479340087328,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
29672,107369,54.0,-0.8681074558973527,107369,54,每万人货车销售相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5982306868766551,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
29673,107526,54.0,-0.7141643355458765,107526,54,每万人游泳馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3535233608646106,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
29677,107452,54.0,-0.8517378802216485,107452,54,每万人旧货市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4523566911595279,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
29679,107478,54.0,-0.5250774913949534,107478,54,每万人土特产专卖店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3976808753878818,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
29680,107473,54.0,-0.5774201120315632,107473,54,每万人自行车专卖店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3749475320788812,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
29683,107476,54.0,-0.5828636749717163,107476,54,每万人宠物用品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3437265494803933,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
29929,56531,54.0,-0.5900762770492372,56531,54,购物服务；专卖店；宠物用品店；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.3461538461538461,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
30054,56553,54.0,-0.8713454171414137,56553,54,生活服务；物流速递；物流仓储场地；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.6271186440677966,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
30229,56528,54.0,-0.5842306124539287,56528,54,购物服务；专卖店；自行车专卖店；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.3773129525341914,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
30244,56507,54.0,-0.8546714077306897,56507,54,购物服务；综合市场；旧货市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.4545454545454545,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
30333,56295,54.0,-0.872048950428606,56295,54,汽车销售；货车销售；此类数据总个数,f,POI,汽车服务,ValueOntology.QUANTITY,0.6,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
30428,56597,54.0,-0.7126595604674283,56597,54,体育休闲服务；运动场馆；游泳馆；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.3559322033898305,民众空气污染抱怨网络热度指数,f,舆情,网络热度,ValueOntology.SCORE,0.4313556695706071
