,index_id1,index_id2,value,comment1,comment2,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
23368,107382,65611.0,0.7618183316930046,107382,65611,每万人湖南菜(湘菜)相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3380178494187022,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.408284023668639
23374,107448,65611.0,0.907280636136774,107448,65611,每万人宠物市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4265857746002747,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.408284023668639
23377,107540,65611.0,0.7266181858851997,107540,65611,每万人游乐场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3546821485735266,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.408284023668639
23379,107482,65611.0,0.8961214770802268,107482,65611,每万人信息咨询中心相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3785169945437902,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.408284023668639
23391,107399,65611.0,0.559905399559835,107399,65611,每万人西餐厅(综合风味)相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.322917180812963,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.408284023668639
23428,107515,65611.0,0.5028709797642194,107515,65611,每万人丧葬设施相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3380178494187022,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.408284023668639
23454,107535,65611.0,-0.9203810902358468,107535,65611,每万人棋牌室相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3396012758962186,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.408284023668639
23458,107589,65611.0,-0.9182963623871648,107589,65611,每万人产业园区相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4774197933525683,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.408284023668639
23467,107601,65611.0,-0.9653496516986968,107601,65611,每万人展览馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.496033355721211,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.408284023668639
23476,107462,65611.0,-0.7556496317854275,107462,65611,每万人品牌鞋店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.31275307323655,社会安全近12个月负面议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.408284023668639
