,index_id1,index_id2,value,comment1,comment2,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
106854,107487,42493.0,0.5438249330570878,107487,42493,每万人船票代售点相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5000343666231356,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
106861,107516,42493.0,0.6486660812539329,107516,42493,每万人婴儿服务场所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3324957080180582,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
106863,107462,42493.0,0.5599671869221968,107462,42493,每万人品牌鞋店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3824484880843169,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
106867,107325,42493.0,-0.6884274484249006,107325,42493,每万人残障洗手间/无障碍洗手间相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5832246124551487,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
106871,107557,42493.0,-0.6490833443710065,107557,42493,每万人妇科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.333183993483352,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
106874,107326,42493.0,-0.6992977190764305,107326,42493,每万人婴儿换洗间/哺乳室/母婴室相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.4045488645795024,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
106875,107372,42493.0,-0.6073391136336979,107372,42493,每万人摩托车销售相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.3844736755534876,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
107105,56909,42493.0,-0.6991233430226871,56909,42493,公共设施；公共厕所；婴儿换洗间/哺乳室/母婴室；此类数据总个数,f,POI,公共设施,ValueOntology.QUANTITY,0.4045801526717557,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
107322,56908,42493.0,-0.6882670637183654,56908,42493,公共设施；公共厕所；残障洗手间/无障碍洗手间；此类数据总个数,f,POI,公共设施,ValueOntology.QUANTITY,0.5833333333333334,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
107356,54200,42493.0,0.5599252863619769,54200,42493,购物服务；服装鞋帽皮具店；品牌鞋店；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.382716049382716,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
107502,56641,42493.0,-0.6498147349087999,56641,42493,医疗保健服务；专科医院；妇科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.3333333333333333,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
107561,56549,42493.0,0.543821160110359,56549,42493,生活服务；售票处；船票代售点；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.5,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
107567,56409,42493.0,-0.6076139913866405,56409,42493,摩托车服务；摩托车销售；此类数据总个数,f,POI,汽车服务,ValueOntology.QUANTITY,0.3846153846153846,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
107570,56585,42493.0,0.6486352963489244,56585,42493,生活服务；婴儿服务场所；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.3333333333333333,【交通】类总舆情量（月度）（万人次）,f,舆情,网络口碑,ValueOntology.QUANTITY,0.8289440682217205
128279,65613,56908.0,-0.526209076469533,65613,56908,社会安全每万人常住人口议论数,f,舆情,社会安全,ValueOntology.QUANTITY_PER_CAPITA,0.6979707923854176,公共设施；公共厕所；残障洗手间/无障碍洗手间；此类数据总个数,f,POI,公共设施,ValueOntology.QUANTITY,0.5833333333333334
128856,65609,56908.0,-0.524731013820274,65609,56908,社会安全议论数,f,舆情,社会安全,ValueOntology.QUANTITY,0.6966292134831461,公共设施；公共厕所；残障洗手间/无障碍洗手间；此类数据总个数,f,POI,公共设施,ValueOntology.QUANTITY,0.5833333333333334
128878,65630,56908.0,-0.7845224562553401,65630,56908,当地民众对社会安全的议论中负面情绪抱怨强度,f,舆情,社会安全,ValueOntology.SCORE,0.3490003507541213,公共设施；公共厕所；残障洗手间/无障碍洗手间；此类数据总个数,f,POI,公共设施,ValueOntology.QUANTITY,0.5833333333333334
128920,65633,56908.0,-0.7874950810852278,65633,56908,生态环境近12个月负面议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.3636363636363636,公共设施；公共厕所；残障洗手间/无障碍洗手间；此类数据总个数,f,POI,公共设施,ValueOntology.QUANTITY,0.5833333333333334
128972,65632,56908.0,-0.7139640136893227,65632,56908,生态环境近12个月议论数,f,舆情,生态安全,ValueOntology.QUANTITY,0.6204819277108434,公共设施；公共厕所；残障洗手间/无障碍洗手间；此类数据总个数,f,POI,公共设施,ValueOntology.QUANTITY,0.5833333333333334
128993,65634,56908.0,0.6132792819884393,65634,56908,当地民众对生态环境的议论中携带负面情绪的占比,f,舆情,生态安全,ValueOntology.PERCENTAGE,0.3739143235683791,公共设施；公共厕所；残障洗手间/无障碍洗手间；此类数据总个数,f,POI,公共设施,ValueOntology.QUANTITY,0.5833333333333334
129045,65629,56908.0,-0.8164986566318448,65629,56908,当地民众对社会安全的关注强度,f,舆情,社会安全,ValueOntology.SCORE,0.3414975507347795,公共设施；公共厕所；残障洗手间/无障碍洗手间；此类数据总个数,f,POI,公共设施,ValueOntology.QUANTITY,0.5833333333333334
